"Wavenumber","PSI_002","PSI_003","PSI_004","PSI_005","PSI_006","PSI_007","PSI_008","PSI_009","PSI_010","PSI_011","PSI_012","PSI_013","PSI_014","PSI_015","PSI_016","PSI_017","PSI_018","PSI_019","PSI_020","PSI_022"
1760.91693,0.08165,0.15362,0.07775,0.13289,0.13948,0.18643,0.06596,0.16184,0.09876,0.09355,0.09884,0.08239,0.10021,0.18364,0.08515,0.07084,0.15937,0.06782,0.14692,0.0826
1758.98821,0.08125,0.15347,0.07742,0.1339,0.13887,0.18648,0.06569,0.16182,0.09811,0.09414,0.09832,0.08349,0.09974,0.18304,0.08469,0.07071,0.15856,0.06798,0.14598,0.0822
1757.0595,0.08088,0.15336,0.07713,0.13501,0.13833,0.18661,0.06545,0.16183,0.09747,0.09482,0.09787,0.08472,0.09933,0.18254,0.08425,0.07064,0.15779,0.06819,0.14502,0.08181
1755.13078,0.08053,0.1533,0.07689,0.13621,0.13786,0.18682,0.06525,0.16187,0.09686,0.09559,0.09747,0.08607,0.099,0.18212,0.08385,0.07061,0.15707,0.06844,0.14407,0.08145
1753.20207,0.08022,0.15328,0.07668,0.13745,0.13741,0.18705,0.06508,0.16195,0.09626,0.09645,0.09711,0.08753,0.09867,0.18174,0.08349,0.07063,0.15638,0.06872,0.14312,0.0811
1751.27335,0.07992,0.15326,0.07647,0.13869,0.13695,0.18726,0.06491,0.16204,0.09564,0.09735,0.09674,0.08903,0.09829,0.18133,0.08314,0.07067,0.1557,0.069,0.14217,0.08074
1749.34464,0.07961,0.1532,0.07626,0.13992,0.13648,0.18742,0.06473,0.16208,0.09502,0.09827,0.09638,0.09054,0.09791,0.18091,0.08279,0.07071,0.15503,0.06927,0.14121,0.08038
1747.41592,0.07929,0.15309,0.07604,0.14108,0.13598,0.1875,0.06455,0.16206,0.09439,0.09915,0.09602,0.09201,0.09749,0.18044,0.08243,0.07072,0.15432,0.06949,0.14022,0.07999
1745.48721,0.07899,0.15295,0.07582,0.14214,0.13543,0.18747,0.06437,0.16202,0.09377,0.10001,0.09566,0.09344,0.09704,0.17991,0.08208,0.07072,0.1536,0.06969,0.13922,0.07959
1743.55849,0.07872,0.15282,0.07562,0.14312,0.13487,0.18738,0.06422,0.16198,0.09319,0.10089,0.09532,0.09486,0.09658,0.17936,0.08176,0.07074,0.15287,0.0699,0.13823,0.0792
1741.62978,0.07849,0.15272,0.07546,0.14409,0.13434,0.1873,0.0641,0.16195,0.09267,0.10183,0.09504,0.09632,0.09616,0.17881,0.08148,0.07077,0.15219,0.07015,0.13731,0.07886
1739.70106,0.07829,0.15265,0.07534,0.14508,0.13388,0.18726,0.06402,0.16192,0.09222,0.10283,0.09483,0.09784,0.09579,0.17833,0.08123,0.07082,0.15156,0.07046,0.13645,0.07857
1737.77235,0.07811,0.15259,0.07526,0.14607,0.13346,0.18724,0.06395,0.16187,0.09182,0.10386,0.09465,0.09935,0.09545,0.17784,0.08102,0.07087,0.15096,0.07079,0.13565,0.07831
1735.84363,0.07793,0.15249,0.07514,0.14698,0.13301,0.18714,0.06385,0.16176,0.09137,0.1048,0.09441,0.10071,0.09502,0.17724,0.08079,0.07088,0.15037,0.07109,0.13486,0.07802
1733.91492,0.0777,0.15229,0.07498,0.14783,0.13254,0.18697,0.0637,0.16152,0.09088,0.10561,0.09413,0.1019,0.09455,0.17657,0.08053,0.07081,0.14975,0.07135,0.13407,0.07769
1731.9862,0.07739,0.15196,0.07481,0.14864,0.1321,0.18677,0.06352,0.1611,0.09036,0.10627,0.09386,0.10293,0.09412,0.17589,0.08024,0.07067,0.14912,0.07153,0.13325,0.07733
1730.05749,0.07704,0.15153,0.07458,0.14926,0.13157,0.18639,0.06331,0.16057,0.08979,0.10672,0.09355,0.10369,0.09366,0.17511,0.07992,0.07044,0.1484,0.07161,0.13235,0.07689
1728.12877,0.07671,0.15106,0.07431,0.14968,0.13096,0.18586,0.0631,0.16,0.08919,0.10702,0.0932,0.10423,0.09314,0.17423,0.07958,0.07017,0.14764,0.07163,0.13139,0.07638
1726.20006,0.07643,0.15062,0.07408,0.15005,0.13036,0.1853,0.06293,0.15947,0.08867,0.10731,0.09291,0.10473,0.09269,0.1734,0.07929,0.06994,0.1469,0.07166,0.13045,0.07589
1724.27134,0.0762,0.15024,0.07393,0.15046,0.12989,0.18485,0.06283,0.159,0.08828,0.10769,0.09277,0.1053,0.09241,0.17273,0.07909,0.06977,0.14627,0.07177,0.12962,0.0755
1722.34263,0.07603,0.14993,0.07388,0.15094,0.12957,0.18453,0.06282,0.15859,0.08806,0.10814,0.09279,0.10594,0.0923,0.17224,0.07897,0.06968,0.14575,0.07196,0.12891,0.07521
1720.41391,0.07589,0.14962,0.07389,0.15143,0.12934,0.18424,0.06284,0.15819,0.08792,0.10856,0.0929,0.10651,0.09227,0.17183,0.07891,0.06962,0.14531,0.07217,0.12829,0.07499
1718.4852,0.07575,0.14922,0.07389,0.15186,0.12913,0.18388,0.06284,0.15772,0.08779,0.10882,0.09302,0.10684,0.09223,0.17138,0.07886,0.06952,0.14489,0.07232,0.12771,0.07475
1716.55648,0.07554,0.14865,0.07386,0.15219,0.12894,0.18342,0.06278,0.15706,0.08764,0.1088,0.09313,0.10684,0.09218,0.17087,0.07877,0.06933,0.14444,0.07232,0.12712,0.07445
1714.62777,0.07526,0.14791,0.07378,0.1523,0.12867,0.18274,0.06264,0.15623,0.08739,0.10842,0.09315,0.1064,0.09203,0.17021,0.07861,0.06901,0.14389,0.07213,0.12642,0.07404
1712.69905,0.07498,0.14705,0.07364,0.15213,0.12828,0.18183,0.06245,0.1553,0.08705,0.10773,0.09307,0.10556,0.09177,0.16937,0.07839,0.06861,0.14323,0.07177,0.12562,0.07351
1710.77034,0.07473,0.14616,0.0735,0.15177,0.12782,0.18077,0.06227,0.15436,0.0867,0.10685,0.09294,0.10449,0.09145,0.16847,0.07815,0.0682,0.14253,0.07133,0.12477,0.07293
1708.84162,0.07453,0.14529,0.07339,0.15135,0.12742,0.17974,0.06213,0.15345,0.08641,0.10595,0.09286,0.10338,0.0912,0.16766,0.07795,0.06782,0.14188,0.07088,0.12397,0.0724
1706.91291,0.07436,0.14445,0.07336,0.15094,0.12712,0.17881,0.06205,0.15255,0.08622,0.10508,0.09288,0.10232,0.09109,0.16702,0.07779,0.06749,0.14132,0.07048,0.12326,0.07196
1704.98419,0.0742,0.14361,0.07334,0.15054,0.1269,0.17798,0.062,0.15162,0.08611,0.10423,0.09298,0.10129,0.09109,0.16652,0.07765,0.06718,0.14083,0.07008,0.12263,0.0716
1703.05547,0.07401,0.14272,0.07326,0.15002,0.12662,0.17708,0.06191,0.15064,0.08596,0.10325,0.09302,0.10009,0.09105,0.16599,0.07749,0.06685,0.14034,0.06962,0.12201,0.07122
1701.12676,0.07376,0.14168,0.07298,0.14923,0.12611,0.17592,0.0617,0.14952,0.08565,0.10198,0.09285,0.09849,0.09076,0.16521,0.07723,0.06643,0.13977,0.069,0.1213,0.07072
1699.19804,0.07339,0.14044,0.0725,0.14814,0.12535,0.17448,0.06132,0.1482,0.08513,0.10034,0.09244,0.09644,0.09023,0.16414,0.07685,0.06587,0.13905,0.06817,0.12048,0.07005
1697.26933,0.0729,0.13902,0.07179,0.14675,0.12431,0.17273,0.06077,0.14671,0.08438,0.09831,0.09176,0.09391,0.08942,0.16276,0.07631,0.06515,0.13817,0.06711,0.11949,0.06919
1695.34061,0.0723,0.1375,0.07093,0.14514,0.1231,0.17079,0.06011,0.14511,0.08345,0.09603,0.0909,0.09109,0.08847,0.1612,0.07567,0.06434,0.13715,0.0659,0.11836,0.0682
1693.4119,0.07165,0.13601,0.07006,0.14352,0.1219,0.16891,0.05945,0.14353,0.08252,0.09374,0.09004,0.0883,0.08761,0.15974,0.07501,0.06353,0.13612,0.0647,0.11721,0.06724
1691.48318,0.07102,0.13464,0.06924,0.14195,0.12077,0.16716,0.05883,0.14206,0.08165,0.09159,0.08923,0.0857,0.08687,0.15844,0.07438,0.06281,0.13514,0.06359,0.11611,0.06637
1689.55447,0.07042,0.1334,0.06844,0.14041,0.11969,0.16551,0.05828,0.14076,0.08084,0.0896,0.08845,0.08329,0.08622,0.15728,0.07379,0.06219,0.13424,0.06257,0.11508,0.0656
1687.62575,0.06985,0.13223,0.06766,0.13886,0.11863,0.16392,0.05775,0.13957,0.08005,0.0877,0.08764,0.08097,0.08557,0.1562,0.07322,0.06165,0.13339,0.0616,0.11411,0.06489
1685.69704,0.06926,0.13104,0.06685,0.13727,0.11758,0.16231,0.05718,0.13838,0.07922,0.08581,0.08677,0.07865,0.08488,0.15513,0.07262,0.06113,0.13256,0.06061,0.11316,0.06421
1683.76832,0.0686,0.12978,0.06607,0.13572,0.11664,0.16078,0.05656,0.13709,0.07838,0.0839,0.08592,0.07635,0.08425,0.15419,0.07197,0.06061,0.13173,0.05959,0.11222,0.06356
1681.83961,0.06788,0.12846,0.06534,0.13421,0.11578,0.15932,0.05593,0.13573,0.07752,0.082,0.08511,0.07414,0.0837,0.15336,0.07129,0.06008,0.13087,0.05854,0.11123,0.06293
1679.91089,0.06718,0.12716,0.06461,0.1326,0.11486,0.15776,0.0553,0.13441,0.0766,0.08011,0.08424,0.07197,0.08306,0.15248,0.07058,0.05958,0.12994,0.05748,0.11016,0.06229
1677.98218,0.06656,0.12591,0.06387,0.13087,0.11385,0.1561,0.05468,0.13324,0.07563,0.0783,0.0833,0.06986,0.08229,0.15153,0.06988,0.05915,0.12898,0.05644,0.10903,0.06163
1676.05346,0.06598,0.12473,0.06314,0.12913,0.11284,0.15445,0.05409,0.1322,0.07468,0.07663,0.08237,0.06793,0.08149,0.15064,0.0692,0.05882,0.12804,0.05547,0.10794,0.06104
1674.12475,0.06542,0.1236,0.06248,0.12749,0.11194,0.15294,0.05355,0.13123,0.0738,0.07515,0.08153,0.06625,0.08077,0.14991,0.06857,0.05859,0.12717,0.05459,0.10691,0.06057
1672.19603,0.06485,0.12249,0.06184,0.1259,0.11108,0.1515,0.05301,0.13032,0.07293,0.07378,0.08073,0.06474,0.08006,0.14927,0.06794,0.0584,0.12632,0.05375,0.10591,0.06015
1670.26732,0.06426,0.12136,0.06115,0.12427,0.11017,0.15,0.05244,0.12945,0.072,0.07242,0.07986,0.06326,0.07927,0.14857,0.06728,0.05821,0.12541,0.05289,0.10485,0.05971
1668.3386,0.06366,0.12022,0.06044,0.12264,0.10924,0.1485,0.05184,0.12862,0.07104,0.0711,0.07897,0.06186,0.07844,0.14788,0.0666,0.05804,0.12446,0.05202,0.10374,0.05926
1666.40989,0.06305,0.11911,0.05975,0.12108,0.10831,0.14705,0.05125,0.12788,0.07011,0.06991,0.07812,0.06064,0.07764,0.14723,0.06592,0.05789,0.1235,0.05119,0.10262,0.05883
1664.48117,0.06247,0.11807,0.05909,0.1196,0.10741,0.14566,0.05069,0.12729,0.0692,0.06889,0.07731,0.05964,0.07686,0.14666,0.06527,0.0578,0.12254,0.05044,0.10151,0.05845
1662.55246,0.06192,0.11713,0.0585,0.11826,0.10658,0.14443,0.05019,0.12686,0.06839,0.0681,0.0766,0.05896,0.0762,0.14624,0.06468,0.0578,0.12164,0.04981,0.10045,0.05816
1660.62374,0.06141,0.11633,0.058,0.11714,0.10588,0.14341,0.04976,0.12664,0.06771,0.06762,0.07605,0.05868,0.0757,0.14606,0.06416,0.05791,0.12082,0.04933,0.09947,0.05801
1658.69503,0.06098,0.11568,0.05757,0.11616,0.10524,0.14255,0.04942,0.12665,0.06715,0.06743,0.0756,0.05877,0.07531,0.14604,0.06373,0.05816,0.12008,0.04901,0.09858,0.05799
1656.76631,0.06062,0.11516,0.05715,0.11525,0.10457,0.14173,0.04912,0.12695,0.06664,0.06748,0.07516,0.05911,0.07488,0.14607,0.06334,0.05853,0.11937,0.04883,0.09773,0.05805
1654.8376,0.06028,0.11469,0.05669,0.11443,0.10388,0.14095,0.04881,0.12745,0.06615,0.0677,0.07472,0.05963,0.07442,0.14618,0.06298,0.05901,0.1187,0.04873,0.09695,0.0582
1652.90888,0.05985,0.1142,0.05629,0.11385,0.10336,0.1404,0.04849,0.12796,0.06572,0.06806,0.0744,0.06039,0.07412,0.14656,0.06263,0.05954,0.11809,0.0487,0.09624,0.05849
1650.98017,0.05932,0.11367,0.05596,0.11353,0.10303,0.14007,0.04817,0.12839,0.06536,0.0685,0.07424,0.06132,0.07405,0.14719,0.06229,0.06004,0.11752,0.04873,0.09557,0.05887
1649.05145,0.05879,0.11309,0.05557,0.11312,0.10256,0.13957,0.0478,0.12878,0.0649,0.06878,0.07396,0.06202,0.07384,0.14761,0.06188,0.06046,0.11683,0.04868,0.09478,0.05912
1647.12274,0.05829,0.11249,0.05505,0.11249,0.10182,0.13875,0.04736,0.12916,0.06427,0.06885,0.07347,0.06238,0.07333,0.14765,0.06142,0.06079,0.11599,0.04855,0.09386,0.05918
1645.19402,0.05782,0.11188,0.0545,0.11183,0.10101,0.13785,0.04692,0.12948,0.06363,0.06885,0.07293,0.06259,0.07274,0.14751,0.06096,0.06103,0.11513,0.04842,0.0929,0.05917
1643.26531,0.0574,0.11132,0.05401,0.11124,0.10025,0.13701,0.04655,0.12974,0.06308,0.06889,0.07247,0.0628,0.07222,0.14731,0.06055,0.0612,0.11433,0.04836,0.092,0.05911
1641.33659,0.05705,0.11086,0.05361,0.11073,0.09957,0.13625,0.04626,0.12994,0.06264,0.06898,0.07212,0.063,0.07179,0.14702,0.06022,0.06128,0.1136,0.0484,0.09116,0.059
1639.40788,0.05679,0.11046,0.05326,0.11027,0.09894,0.13553,0.04605,0.13006,0.06229,0.06908,0.07182,0.06314,0.0714,0.14654,0.05996,0.06124,0.11294,0.0485,0.0904,0.05878
1637.47916,0.05655,0.11005,0.05291,0.10979,0.09831,0.13478,0.04586,0.12999,0.06195,0.0691,0.07153,0.06309,0.07097,0.14575,0.05971,0.06097,0.1123,0.04861,0.08966,0.05837
1635.55044,0.05628,0.10954,0.05257,0.10934,0.09773,0.13403,0.04564,0.12959,0.06159,0.06895,0.07125,0.06281,0.07056,0.14465,0.05944,0.06042,0.11166,0.04865,0.08891,0.05772
1633.62173,0.05594,0.10892,0.05226,0.10893,0.09724,0.13333,0.04543,0.12879,0.06123,0.06861,0.07102,0.06234,0.07025,0.1433,0.05916,0.05957,0.11101,0.04861,0.08814,0.05686
1631.69301,0.0556,0.10823,0.05198,0.10849,0.09679,0.1326,0.04523,0.12768,0.06084,0.06808,0.0708,0.06165,0.06998,0.14165,0.05886,0.05846,0.11033,0.04848,0.08731,0.05577
1629.7643,0.0553,0.10752,0.05171,0.10797,0.09629,0.13177,0.04508,0.12634,0.06041,0.06739,0.07053,0.06075,0.06967,0.13968,0.05855,0.05717,0.10962,0.04826,0.08644,0.05446
1627.83558,0.05506,0.10682,0.05149,0.10741,0.09581,0.13091,0.045,0.12482,0.05999,0.06661,0.07025,0.05973,0.06935,0.13748,0.05827,0.05576,0.10892,0.04798,0.08558,0.053
1625.90687,0.05486,0.10612,0.05132,0.10683,0.09536,0.13004,0.04498,0.12314,0.05959,0.06574,0.06998,0.05861,0.06905,0.13517,0.058,0.05429,0.10825,0.04761,0.08473,0.05146
1623.97815,0.0547,0.10538,0.05117,0.10621,0.09492,0.12913,0.04502,0.12133,0.05918,0.06473,0.06969,0.05735,0.06874,0.13279,0.05774,0.05279,0.10758,0.04712,0.08387,0.04988
1622.04944,0.05455,0.10461,0.05104,0.10556,0.09448,0.12818,0.0451,0.11946,0.05877,0.06362,0.0694,0.05599,0.06843,0.13044,0.05748,0.05134,0.1069,0.04651,0.08301,0.04831
1620.12072,0.05443,0.10382,0.05092,0.10483,0.09401,0.12716,0.0452,0.1176,0.05832,0.0624,0.06907,0.05454,0.06806,0.12815,0.05721,0.04999,0.10621,0.04578,0.08212,0.0468
1618.19201,0.05433,0.10301,0.05076,0.10403,0.09349,0.12604,0.04527,0.1158,0.05781,0.06109,0.06866,0.05299,0.06761,0.12594,0.05692,0.04874,0.10548,0.04494,0.0812,0.04533
1616.26329,0.05421,0.10217,0.05062,0.10326,0.09302,0.12496,0.04531,0.11405,0.05728,0.05976,0.06826,0.05147,0.06717,0.12394,0.05661,0.04762,0.10476,0.04405,0.08028,0.044
1614.33458,0.05404,0.10132,0.05051,0.10257,0.09263,0.12398,0.04531,0.11238,0.05676,0.05848,0.0679,0.05007,0.06679,0.12222,0.05628,0.04663,0.10405,0.04319,0.07937,0.04282
1612.40586,0.05385,0.1005,0.05036,0.10188,0.09222,0.12301,0.04522,0.11086,0.05618,0.05726,0.06749,0.04876,0.06637,0.12069,0.05591,0.04578,0.10332,0.04235,0.07842,0.04176
1610.47715,0.05365,0.0997,0.05016,0.10115,0.09174,0.12201,0.04505,0.10951,0.05555,0.05612,0.06702,0.04755,0.06586,0.11927,0.05551,0.04506,0.10257,0.04159,0.07745,0.04079
1608.54843,0.05343,0.09893,0.04991,0.10042,0.09123,0.12102,0.04482,0.1083,0.05489,0.05511,0.0665,0.04646,0.0653,0.11797,0.05509,0.04445,0.10182,0.0409,0.07649,0.03992
1606.61972,0.05319,0.09818,0.04963,0.09972,0.09071,0.12007,0.04453,0.10719,0.05422,0.05422,0.06598,0.04552,0.06473,0.11679,0.05465,0.04392,0.10109,0.0403,0.07554,0.03914
1604.691,0.05291,0.09744,0.04933,0.09904,0.09018,0.11915,0.0442,0.10615,0.05356,0.05342,0.06546,0.04467,0.06417,0.11571,0.05421,0.04345,0.10037,0.03976,0.07462,0.03842
1602.76229,0.0526,0.09668,0.04901,0.09836,0.08963,0.11825,0.04384,0.10515,0.0529,0.05265,0.06492,0.04384,0.06361,0.11469,0.05376,0.04301,0.09967,0.03925,0.07372,0.03775
1600.83357,0.05225,0.09591,0.04864,0.09767,0.08907,0.11734,0.04343,0.10416,0.05221,0.05187,0.06436,0.04297,0.06305,0.11371,0.05328,0.04256,0.09898,0.03876,0.07283,0.0371
1598.90486,0.05187,0.09511,0.04825,0.09694,0.08849,0.11643,0.04299,0.10317,0.0515,0.05101,0.06375,0.042,0.06248,0.11274,0.05278,0.0421,0.09829,0.03824,0.07195,0.03646
1596.97614,0.05145,0.09428,0.04781,0.09616,0.08787,0.11548,0.04251,0.10216,0.05076,0.05006,0.06309,0.04088,0.0619,0.11178,0.05226,0.04162,0.0976,0.03768,0.07107,0.03581
1595.04743,0.05099,0.09342,0.04733,0.0953,0.08722,0.11448,0.04199,0.10113,0.04997,0.04898,0.06239,0.03961,0.0613,0.1108,0.05171,0.04111,0.0969,0.03705,0.07021,0.03516
1593.11871,0.05049,0.09253,0.04682,0.09434,0.08654,0.11343,0.04144,0.10005,0.04915,0.04778,0.06163,0.03818,0.06067,0.1098,0.05114,0.04057,0.0962,0.03633,0.06934,0.03449
1591.19,0.04997,0.09159,0.04627,0.09327,0.08582,0.11232,0.04086,0.09893,0.0483,0.04646,0.06085,0.03662,0.06003,0.10878,0.05056,0.03999,0.09549,0.03554,0.06846,0.03381
1589.26128,0.04941,0.09063,0.04568,0.09209,0.08507,0.11115,0.04025,0.09779,0.04743,0.04508,0.06004,0.03499,0.05936,0.10775,0.04995,0.0394,0.09477,0.03469,0.06758,0.03312
1587.33257,0.04884,0.08963,0.04508,0.09082,0.08431,0.10995,0.03963,0.09663,0.04655,0.04369,0.05923,0.03337,0.05871,0.10673,0.04935,0.0388,0.09406,0.03381,0.0667,0.03244
1585.40385,0.04825,0.08863,0.04448,0.08949,0.08356,0.10877,0.03902,0.09547,0.04569,0.04236,0.05845,0.03184,0.0581,0.10577,0.04874,0.03821,0.09336,0.03296,0.06584,0.03178
1583.47514,0.04767,0.08763,0.0439,0.08813,0.08285,0.10762,0.03843,0.09434,0.04485,0.04112,0.05771,0.03044,0.05754,0.10489,0.04815,0.03766,0.09269,0.03215,0.065,0.03115
1581.54642,0.04709,0.08665,0.04332,0.08675,0.08216,0.10651,0.03785,0.09325,0.04404,0.03997,0.05699,0.02918,0.05701,0.10407,0.04757,0.03714,0.09203,0.03141,0.06417,0.03056
1579.61771,0.04653,0.08568,0.04274,0.0853,0.08144,0.10537,0.03729,0.09223,0.04321,0.03888,0.05624,0.02798,0.05645,0.10326,0.047,0.03667,0.09138,0.03072,0.06335,0.02998
1577.68899,0.04598,0.08469,0.04212,0.08379,0.08067,0.10419,0.0367,0.09125,0.04234,0.03779,0.05543,0.02679,0.05582,0.10241,0.0464,0.03622,0.09071,0.03004,0.06252,0.02939
1575.76028,0.04541,0.08369,0.04152,0.08231,0.07995,0.10306,0.03611,0.0903,0.04145,0.03673,0.05462,0.02566,0.05522,0.10163,0.0458,0.0358,0.09004,0.02938,0.06169,0.02883
1573.83156,0.04483,0.08271,0.04098,0.08093,0.07931,0.10205,0.03554,0.08941,0.0406,0.03575,0.05386,0.02469,0.05471,0.10098,0.04519,0.03541,0.08937,0.02877,0.06087,0.02833
1571.90284,0.04429,0.08178,0.04044,0.0796,0.07864,0.10105,0.035,0.08867,0.03973,0.03484,0.05308,0.02381,0.05416,0.10033,0.04459,0.03507,0.08869,0.0282,0.06004,0.02784
1569.97413,0.04379,0.08092,0.03991,0.07834,0.07795,0.10007,0.03448,0.0881,0.03886,0.03404,0.05229,0.02308,0.05359,0.09969,0.044,0.0348,0.088,0.02769,0.05921,0.02737
1568.04541,0.04333,0.08017,0.03944,0.07728,0.07732,0.09926,0.03402,0.08768,0.03808,0.03346,0.0516,0.02264,0.05311,0.09919,0.04347,0.0346,0.08738,0.0273,0.05844,0.02701
1566.1167,0.04295,0.07957,0.03905,0.07645,0.07678,0.09865,0.03366,0.08742,0.03744,0.03315,0.05104,0.02252,0.05275,0.09884,0.04302,0.0345,0.08683,0.02705,0.05776,0.02676
1564.18798,0.04267,0.07914,0.03873,0.07579,0.07627,0.09814,0.0334,0.08735,0.03693,0.03308,0.05058,0.02264,0.05243,0.09855,0.04267,0.0345,0.08638,0.02695,0.05716,0.02659
1562.25927,0.04252,0.07885,0.03843,0.07521,0.07574,0.09765,0.03319,0.0874,0.03651,0.03316,0.05017,0.02284,0.05207,0.09823,0.0424,0.03457,0.086,0.02693,0.05666,0.02647
1560.33055,0.04241,0.07858,0.03815,0.07468,0.07523,0.09716,0.03301,0.08741,0.03614,0.03322,0.04979,0.02295,0.05169,0.09785,0.04218,0.03462,0.08567,0.02693,0.05623,0.02636
1558.40184,0.04225,0.07822,0.03793,0.07428,0.07491,0.09678,0.03282,0.08714,0.03584,0.03317,0.04955,0.02295,0.05148,0.09758,0.04198,0.03459,0.08543,0.02689,0.0559,0.02628
1556.47312,0.042,0.07773,0.03778,0.07395,0.07478,0.0965,0.03264,0.08652,0.0356,0.03291,0.04945,0.02275,0.05147,0.09742,0.04179,0.03442,0.08522,0.02676,0.0556,0.02621
1554.54441,0.04175,0.07714,0.03762,0.07345,0.07463,0.09605,0.03244,0.08568,0.0353,0.03237,0.04929,0.02223,0.05144,0.09712,0.04157,0.03413,0.08494,0.0265,0.05524,0.02603
1552.61569,0.04154,0.07653,0.03744,0.07274,0.07438,0.09541,0.03225,0.08479,0.03492,0.03167,0.04903,0.02149,0.0513,0.09664,0.04133,0.0338,0.08461,0.02618,0.05483,0.02575
1550.68698,0.04136,0.07594,0.03725,0.07189,0.07408,0.0947,0.03209,0.08393,0.03455,0.03102,0.04871,0.0208,0.05114,0.09611,0.04109,0.03349,0.08427,0.02587,0.05442,0.02545
1548.75826,0.04119,0.07538,0.03707,0.07097,0.07377,0.09398,0.03195,0.08312,0.03417,0.03051,0.04836,0.02029,0.05098,0.09559,0.04084,0.03323,0.08391,0.02563,0.05399,0.02516
1546.82955,0.04097,0.07479,0.03684,0.06997,0.07338,0.09321,0.0318,0.08235,0.03374,0.03013,0.04795,0.02,0.05079,0.09505,0.04055,0.03299,0.08348,0.02543,0.05349,0.02485
1544.90083,0.04065,0.07408,0.03648,0.06879,0.0728,0.09227,0.03155,0.08155,0.03317,0.0298,0.04736,0.01979,0.05042,0.09436,0.04014,0.03272,0.0829,0.02523,0.05282,0.02443
1542.97212,0.04022,0.07317,0.03593,0.06738,0.07196,0.09105,0.03115,0.08064,0.03236,0.02935,0.04653,0.01947,0.04979,0.09339,0.03959,0.03234,0.08211,0.02495,0.05192,0.02384
1541.0434,0.03963,0.07203,0.03521,0.06579,0.0709,0.08958,0.0306,0.07954,0.03133,0.02873,0.04551,0.01896,0.04892,0.09215,0.03888,0.03183,0.08111,0.02459,0.0508,0.02307
1539.11469,0.03892,0.07073,0.03445,0.06422,0.06982,0.08808,0.02996,0.07825,0.0302,0.028,0.04445,0.01836,0.04802,0.09085,0.03809,0.0312,0.07999,0.02424,0.04956,0.02221
1537.18597,0.03819,0.06943,0.03375,0.06282,0.06883,0.0867,0.02933,0.07691,0.02909,0.02728,0.04349,0.01777,0.04722,0.08961,0.0373,0.03053,0.07886,0.02397,0.0483,0.02135
1535.25726,0.03755,0.06822,0.0331,0.06148,0.06784,0.08532,0.02877,0.07567,0.028,0.02656,0.04255,0.01712,0.0464,0.08832,0.03656,0.02987,0.07773,0.02381,0.04704,0.02048
1533.32854,0.03703,0.06713,0.03253,0.06022,0.06687,0.08399,0.0283,0.07456,0.02697,0.02591,0.04165,0.01646,0.04559,0.08701,0.03587,0.02927,0.07665,0.02374,0.04583,0.01963
1531.39983,0.03662,0.06616,0.03209,0.05911,0.06603,0.08281,0.028,0.07354,0.02609,0.02537,0.04089,0.0159,0.0449,0.08581,0.03529,0.02872,0.07565,0.02375,0.04472,0.01885
1529.47111,0.03635,0.06531,0.0318,0.05812,0.06532,0.08175,0.02788,0.07262,0.02532,0.0249,0.04024,0.01542,0.04433,0.08471,0.0348,0.02823,0.07474,0.02374,0.0437,0.01815
1527.5424,0.03623,0.06456,0.03167,0.05719,0.06472,0.08075,0.02798,0.07177,0.02465,0.02447,0.03967,0.01497,0.04386,0.08366,0.03439,0.02776,0.07388,0.02365,0.04275,0.01748
1525.61368,0.03627,0.06389,0.03171,0.05631,0.06424,0.07979,0.02831,0.07095,0.02406,0.02404,0.03917,0.01452,0.04348,0.08265,0.03406,0.02731,0.07305,0.02343,0.04186,0.01684
1523.68497,0.03646,0.06324,0.0319,0.05545,0.06386,0.07883,0.02882,0.0701,0.0235,0.02353,0.03869,0.01401,0.04315,0.08161,0.03378,0.02681,0.07223,0.02306,0.04098,0.01618
1521.75625,0.03674,0.06258,0.03221,0.05463,0.0636,0.07787,0.02944,0.06917,0.02295,0.02292,0.03824,0.01342,0.04289,0.08057,0.0335,0.02625,0.07139,0.02253,0.04012,0.01549
1519.82754,0.03702,0.06187,0.03257,0.05387,0.06342,0.07695,0.03002,0.06813,0.02243,0.02222,0.03785,0.01278,0.04269,0.07956,0.03321,0.02562,0.07054,0.02191,0.03928,0.01481
1517.89882,0.03718,0.06111,0.03281,0.05309,0.06318,0.07599,0.03037,0.06698,0.02189,0.02141,0.03744,0.01204,0.04245,0.0785,0.03286,0.02494,0.06967,0.02123,0.03841,0.01409
1515.97011,0.03712,0.06031,0.03277,0.05223,0.06274,0.07493,0.03036,0.06579,0.02132,0.02054,0.03696,0.01121,0.04206,0.07735,0.03243,0.02424,0.06877,0.02054,0.03754,0.01335
1514.04139,0.03677,0.05951,0.03242,0.05132,0.06207,0.07385,0.02998,0.06461,0.02077,0.01971,0.03646,0.01041,0.04156,0.07619,0.03196,0.02359,0.0679,0.01992,0.03671,0.01267
1512.11268,0.03614,0.05874,0.03178,0.05037,0.06119,0.07276,0.02931,0.0635,0.02027,0.01902,0.03596,0.00975000000000001,0.04098,0.07508,0.03148,0.02304,0.06708,0.01941,0.03595,0.01207
1510.18396,0.03532,0.05796,0.03089,0.0493,0.0601,0.07161,0.02843,0.06246,0.0198,0.01844,0.03543,0.00917000000000001,0.0403,0.07395,0.03099,0.02258,0.06631,0.01898,0.03526,0.01155
